"ID";"BronTechniek";"Energietoepassingen";"Perioden";"BrutoEindverbruik_1";"BrutoEindverbruikRelatief_2";"VermedenVerbruik_3";"VermedenVerbruikRelatief_4";"VermedenEmissie_5";"VermedenEmissieRelatief_6"
"2445";"E006662 ";"E007022 ";"1999JJ00";"     608";"    0.03";"    1403";"    0.05";"     133";"    0.08"
"2446";"E006662 ";"E007022 ";"2000JJ00";"     763";"    0.04";"    1755";"    0.06";"     166";"    0.10"
"2447";"E006662 ";"E007022 ";"2001JJ00";"    2186";"    0.10";"    5408";"    0.17";"     512";"    0.29"
"2448";"E006662 ";"E007022 ";"2002JJ00";"    4306";"    0.20";"    9866";"    0.31";"     906";"    0.51"
"2449";"E006662 ";"E007022 ";"2003JJ00";"    2942";"    0.13";"    7127";"    0.21";"     675";"    0.37"
"2450";"E006662 ";"E007022 ";"2004JJ00";"    6116";"    0.26";"   14123";"    0.42";"    1202";"    0.66"
"2451";"E006662 ";"E007022 ";"2005JJ00";"   13109";"    0.57";"   30522";"    0.91";"    2394";"    1.35"
"2452";"E006662 ";"E007022 ";"2006JJ00";"   12230";"    0.54";"   29445";"    0.89";"    2228";"    1.29"
"2453";"E006662 ";"E007022 ";"2007JJ00";"    7359";"    0.33";"   15702";"    0.48";"    1462";"    0.85"
"2454";"E006662 ";"E007022 ";"2008JJ00";"    8883";"    0.39";"   19692";"    0.60";"    1743";"    0.99"
"2455";"E006662 ";"E007022 ";"2009JJ00";"   10353";"    0.47";"   22788";"    0.70";"    2158";"    1.27"
"2456";"E006662 ";"E007022 ";"2010JJ00";"   12920";"    0.55";"   28545";"    0.82";"    2703";"    1.48"
"2457";"E006662 ";"E007022 ";"2011JJ00";"   12377";"    0.56";"   27855";"    0.86";"    2638";"    1.56"
"2458";"E006662 ";"E007022 ";"2012JJ00";"   11290";"    0.51";"   26295";"    0.81";"    2490";"    1.50"
"2459";"E006662 ";"E007022 ";"2013JJ00";"    6948";"    0.32";"   15691";"    0.49";"    1486";"    0.90"
"2460";"E006662 ";"E007022 ";"2014JJ00";"    3574";"    0.18";"    8173";"    0.27";"     774";"    0.49"
"2461";"E006662 ";"E007022 ";"2015JJ00";"    1884";"    0.09";"    4675";"    0.15";"     443";"    0.27"
"2462";"E006662 ";"E007022 ";"2016JJ00";"    1629";"    0.08";"    4083";"    0.13";"     387";"    0.23"
"2463";"E006662 ";"E007022 ";"2017JJ00";"    2335";"    0.11";"    4883";"    0.15";"     462";"    0.28"
"2464";"E006662 ";"E007022 ";"2018JJ00";"    2886";"    0.14";"    5674";"    0.18";"     537";"    0.33"
"2465";"E006662 ";"E006607 ";"1990JJ00";"";"";"";"";"";""
"2466";"E006662 ";"E006607 ";"1991JJ00";"";"";"";"";"";""
"2467";"E006662 ";"E006607 ";"1992JJ00";"";"";"";"";"";""
"2468";"E006662 ";"E006607 ";"1993JJ00";"";"";"";"";"";""
"2469";"E006662 ";"E006607 ";"1994JJ00";"";"";"";"";"";""
"2470";"E006662 ";"E006607 ";"1995JJ00";"      15";"    0.00";"      32";"    0.00";"       3";"    0.00"
"2471";"E006662 ";"E006607 ";"1996JJ00";"     151";"    0.01";"     369";"    0.01";"      35";"    0.02"
"2472";"E006662 ";"E006607 ";"1997JJ00";"     144";"    0.01";"     350";"    0.01";"      33";"    0.02"
"2473";"E006662 ";"E006607 ";"1998JJ00";"     363";"    0.02";"     871";"    0.03";"      83";"    0.05"
"2474";"E006662 ";"E006607 ";"1999JJ00";"     593";"    0.03";"    1387";"    0.04";"     131";"    0.08"
"2475";"E006662 ";"E006607 ";"2000JJ00";"     748";"    0.03";"    1739";"    0.06";"     165";"    0.10"
"2476";"E006662 ";"E006607 ";"2001JJ00";"    2128";"    0.10";"    5342";"    0.17";"     506";"    0.29"
"2477";"E006662 ";"E006607 ";"2002JJ00";"    4084";"    0.19";"    9628";"    0.30";"     884";"    0.50"
"2478";"E006662 ";"E006607 ";"2003JJ00";"    2861";"    0.13";"    7036";"    0.21";"     666";"    0.37"
"2479";"E006662 ";"E006607 ";"2004JJ00";"    5791";"    0.25";"   13766";"    0.41";"    1172";"    0.64"
"2480";"E006662 ";"E006607 ";"2005JJ00";"   12416";"    0.54";"   29755";"    0.89";"    2334";"    1.31"
"2481";"E006662 ";"E006607 ";"2006JJ00";"   11678";"    0.51";"   28799";"    0.87";"    2179";"    1.26"
"2482";"E006662 ";"E006607 ";"2007JJ00";"    6538";"    0.29";"   14801";"    0.45";"    1378";"    0.80"
"2483";"E006662 ";"E006607 ";"2008JJ00";"    8094";"    0.35";"   18816";"    0.58";"    1665";"    0.95"
"2484";"E006662 ";"E006607 ";"2009JJ00";"    9414";"    0.43";"   21735";"    0.67";"    2058";"    1.21"
"2485";"E006662 ";"E006607 ";"2010JJ00";"   11653";"    0.49";"   27074";"    0.78";"    2564";"    1.41"
"2486";"E006662 ";"E006607 ";"2011JJ00";"   11457";"    0.52";"   26748";"    0.83";"    2533";"    1.50"
"2487";"E006662 ";"E006607 ";"2012JJ00";"   10632";"    0.48";"   25521";"    0.79";"    2417";"    1.45"
"2488";"E006662 ";"E006607 ";"2013JJ00";"    6531";"    0.30";"   15203";"    0.48";"    1440";"    0.87"
"2489";"E006662 ";"E006607 ";"2014JJ00";"    3358";"    0.17";"    7920";"    0.26";"     750";"    0.47"
"2490";"E006662 ";"E006607 ";"2015JJ00";"    1849";"    0.09";"    4629";"    0.15";"     438";"    0.26"
"2491";"E006662 ";"E006607 ";"2016JJ00";"    1591";"    0.08";"    4011";"    0.13";"     380";"    0.23"
"2492";"E006662 ";"E006607 ";"2017JJ00";"    1909";"    0.09";"    4373";"    0.14";"     414";"    0.25"
"2493";"E006662 ";"E006607 ";"2018JJ00";"    2353";"    0.11";"    5064";"    0.16";"     480";"    0.30"
"2494";"E006662 ";"E006608 ";"1990JJ00";"";"";"";"";"";""
"2495";"E006662 ";"E006608 ";"1991JJ00";"";"";"";"";"";""
"2496";"E006662 ";"E006608 ";"1992JJ00";"";"";"";"";"";""
"2497";"E006662 ";"E006608 ";"1993JJ00";"";"";"";"";"";""
"2498";"E006662 ";"E006608 ";"1994JJ00";"";"";"";"";"";""
"2499";"E006662 ";"E006608 ";"1995JJ00";"       1";"    0.00";"       1";"    0.00";"       0";"    0.00"
"2500";"E006662 ";"E006608 ";"1996JJ00";"       6";"    0.00";"       7";"    0.00";"       1";"    0.00"
"2501";"E006662 ";"E006608 ";"1997JJ00";"       6";"    0.00";"       7";"    0.00";"       1";"    0.00"
"2502";"E006662 ";"E006608 ";"1998JJ00";"      31";"    0.00";"      35";"    0.00";"       3";"    0.00"
"2503";"E006662 ";"E006608 ";"1999JJ00";"      15";"    0.00";"      16";"    0.00";"       2";"    0.00"
"2504";"E006662 ";"E006608 ";"2000JJ00";"      15";"    0.00";"      16";"    0.00";"       2";"    0.00"
"2505";"E006662 ";"E006608 ";"2001JJ00";"      58";"    0.00";"      66";"    0.00";"       6";"    0.00"
"2506";"E006662 ";"E006608 ";"2002JJ00";"     222";"    0.01";"     238";"    0.01";"      22";"    0.01"
"2507";"E006662 ";"E006608 ";"2003JJ00";"      81";"    0.00";"      91";"    0.00";"       9";"    0.00"
"2508";"E006662 ";"E006608 ";"2004JJ00";"     325";"    0.01";"     357";"    0.01";"      30";"    0.02"
"2509";"E006662 ";"E006608 ";"2005JJ00";"     693";"    0.03";"     767";"    0.02";"      60";"    0.03"
"2510";"E006662 ";"E006608 ";"2006JJ00";"     552";"    0.02";"     645";"    0.02";"      49";"    0.03"
"2511";"E006662 ";"E006608 ";"2007JJ00";"     821";"    0.04";"     901";"    0.03";"      84";"    0.05"
"2512";"E006662 ";"E006608 ";"2008JJ00";"     789";"    0.03";"     877";"    0.03";"      78";"    0.04"
"2513";"E006662 ";"E006608 ";"2009JJ00";"     939";"    0.04";"    1053";"    0.03";"     100";"    0.06"
"2514";"E006662 ";"E006608 ";"2010JJ00";"    1267";"    0.05";"    1472";"    0.04";"     139";"    0.08"
"2515";"E006662 ";"E006608 ";"2011JJ00";"     920";"    0.04";"    1107";"    0.03";"     105";"    0.06"
"2516";"E006662 ";"E006608 ";"2012JJ00";"     658";"    0.03";"     775";"    0.02";"      73";"    0.04"
"2517";"E006662 ";"E006608 ";"2013JJ00";"     417";"    0.02";"     488";"    0.02";"      46";"    0.03"
"2518";"E006662 ";"E006608 ";"2014JJ00";"     217";"    0.01";"     253";"    0.01";"      24";"    0.02"
"2519";"E006662 ";"E006608 ";"2015JJ00";"      35";"    0.00";"      46";"    0.00";"       4";"    0.00"
"2520";"E006662 ";"E006608 ";"2016JJ00";"      38";"    0.00";"      72";"    0.00";"       7";"    0.00"
"2521";"E006662 ";"E006608 ";"2017JJ00";"     426";"    0.02";"     510";"    0.02";"      48";"    0.03"
"2522";"E006662 ";"E006608 ";"2018JJ00";"     533";"    0.03";"     611";"    0.02";"      58";"    0.04"
"2523";"E006662 ";"E007028 ";"1990JJ00";"";"";"";"";"";""
"2524";"E006662 ";"E007028 ";"1991JJ00";"";"";"";"";"";""
"2525";"E006662 ";"E007028 ";"1992JJ00";"";"";"";"";"";""
"2526";"E006662 ";"E007028 ";"1993JJ00";"";"";"";"";"";""
"2527";"E006662 ";"E007028 ";"1994JJ00";"";"";"";"";"";""
"2528";"E006662 ";"E007028 ";"1995JJ00";"";"";"";"";"";""
"2529";"E006662 ";"E007028 ";"1996JJ00";"";"";"";"";"";""
"2530";"E006662 ";"E007028 ";"1997JJ00";"";"";"";"";"";""
"2531";"E006662 ";"E007028 ";"1998JJ00";"";"";"";"";"";""
"2532";"E006662 ";"E007028 ";"1999JJ00";"";"";"";"";"";""
"2533";"E006662 ";"E007028 ";"2000JJ00";"";"";"";"";"";""
"2534";"E006662 ";"E007028 ";"2001JJ00";"";"";"";"";"";""
"2535";"E006662 ";"E007028 ";"2002JJ00";"";"";"";"";"";""
"2536";"E006662 ";"E007028 ";"2003JJ00";"";"";"";"";"";""
"2537";"E006662 ";"E007028 ";"2004JJ00";"";"";"";"";"";""
"2538";"E006662 ";"E007028 ";"2005JJ00";"";"";"";"";"";""
"2539";"E006662 ";"E007028 ";"2006JJ00";"";"";"";"";"";""
"2540";"E006662 ";"E007028 ";"2007JJ00";"";"";"";"";"";""
"2541";"E006662 ";"E007028 ";"2008JJ00";"";"";"";"";"";""
"2542";"E006662 ";"E007028 ";"2009JJ00";"";"";"";"";"";""
"2543";"E006662 ";"E007028 ";"2010JJ00";"";"";"";"";"";""
"2544";"E006662 ";"E007028 ";"2011JJ00";"";"";"";"";"";""
"2545";"E006662 ";"E007028 ";"2012JJ00";"";"";"";"";"";""
"2546";"E006662 ";"E007028 ";"2013JJ00";"";"";"";"";"";""
"2547";"E006662 ";"E007028 ";"2014JJ00";"";"";"";"";"";""
"2548";"E006662 ";"E007028 ";"2015JJ00";"";"";"";"";"";""
"2549";"E006662 ";"E007028 ";"2016JJ00";"";"";"";"";"";""
"2550";"E006662 ";"E007028 ";"2017JJ00";"";"";"";"";"";""
"2551";"E006662 ";"E007028 ";"2018JJ00";"";"";"";"";"";""
"2552";"E006664 ";"E007022 ";"1990JJ00";"   12851";"    0.71";"    5094";"    0.18";"     289";"    0.18"
"2553";"E006664 ";"E007022 ";"1991JJ00";"   12776";"    0.66";"    5085";"    0.17";"     289";"    0.17"
"2554";"E006664 ";"E007022 ";"1992JJ00";"   12816";"    0.67";"    5128";"    0.18";"     291";"    0.17"
"2555";"E006664 ";"E007022 ";"1993JJ00";"   12944";"    0.65";"    5219";"    0.17";"     296";"    0.17"
"2556";"E006664 ";"E007022 ";"1994JJ00";"   13127";"    0.67";"    5339";"    0.18";"     303";"    0.17"
"2557";"E006664 ";"E007022 ";"1995JJ00";"   13347";"    0.66";"    5477";"    0.18";"     311";"    0.18"
"2558";"E006664 ";"E007022 ";"1996JJ00";"   13744";"    0.62";"    5869";"    0.18";"     333";"    0.18"
"2559";"E006664 ";"E007022 ";"1997JJ00";"   13851";"    0.65";"    6110";"    0.19";"     347";"    0.20"
"2560";"E006664 ";"E007022 ";"1998JJ00";"   13940";"    0.66";"    6332";"    0.20";"     360";"    0.20"
"2561";"E006664 ";"E007022 ";"1999JJ00";"   13999";"    0.67";"    6529";"    0.21";"     371";"    0.22"
"2562";"E006664 ";"E007022 ";"2000JJ00";"   14027";"    0.66";"    6699";"    0.21";"     380";"    0.22"
"2563";"E006664 ";"E007022 ";"2001JJ00";"   13938";"    0.64";"    6770";"    0.21";"     385";"    0.22"
"2564";"E006664 ";"E007022 ";"2002JJ00";"   13856";"    0.64";"    6844";"    0.21";"     389";"    0.22"
"2565";"E006664 ";"E007022 ";"2003JJ00";"   14186";"    0.64";"    7194";"    0.22";"     409";"    0.23"
"2566";"E006664 ";"E007022 ";"2004JJ00";"   14901";"    0.64";"    7829";"    0.23";"     445";"    0.24"
"2567";"E006664 ";"E007022 ";"2005JJ00";"   15664";"    0.68";"    8507";"    0.25";"     483";"    0.27"
"2568";"E006664 ";"E007022 ";"2006JJ00";"   16394";"    0.72";"    9160";"    0.28";"     520";"    0.30"
"2569";"E006664 ";"E007022 ";"2007JJ00";"   16377";"    0.73";"    9268";"    0.28";"     525";"    0.30"
"2570";"E006664 ";"E007022 ";"2008JJ00";"   16522";"    0.72";"    9552";"    0.29";"     542";"    0.31"
"2571";"E006664 ";"E007022 ";"2009JJ00";"   16763";"    0.76";"    9910";"    0.31";"     561";"    0.33"
"2572";"E006664 ";"E007022 ";"2010JJ00";"   17099";"    0.72";"   10339";"    0.30";"     585";"    0.32"
"2573";"E006664 ";"E007022 ";"2011JJ00";"   17414";"    0.79";"   10745";"    0.33";"     607";"    0.36"
"2574";"E006664 ";"E007022 ";"2012JJ00";"   16938";"    0.77";"   10480";"    0.32";"     592";"    0.36"
"2575";"E006664 ";"E007022 ";"2013JJ00";"   17012";"    0.77";"   10706";"    0.34";"     605";"    0.36"
"2576";"E006664 ";"E007022 ";"2014JJ00";"   16898";"    0.84";"   10799";"    0.36";"     609";"    0.38"
"2577";"E006664 ";"E007022 ";"2015JJ00";"   16743";"    0.81";"   10847";"    0.35";"     613";"    0.37"
"2578";"E006664 ";"E007022 ";"2016JJ00";"   16569";"    0.79";"   10874";"    0.34";"     614";"    0.37"
"2579";"E006664 ";"E007022 ";"2017JJ00";"   16432";"    0.78";"   10932";"    0.34";"     619";"    0.38"
"2580";"E006664 ";"E007022 ";"2018JJ00";"   16446";"    0.78";"   11115";"    0.36";"     629";"    0.39"
"2581";"E006664 ";"E006607 ";"1990JJ00";"";"";"";"";"";""
"2582";"E006664 ";"E006607 ";"1991JJ00";"";"";"";"";"";""
"2583";"E006664 ";"E006607 ";"1992JJ00";"";"";"";"";"";""
"2584";"E006664 ";"E006607 ";"1993JJ00";"";"";"";"";"";""
"2585";"E006664 ";"E006607 ";"1994JJ00";"";"";"";"";"";""
"2586";"E006664 ";"E006607 ";"1995JJ00";"";"";"";"";"";""
"2587";"E006664 ";"E006607 ";"1996JJ00";"";"";"";"";"";""
"2588";"E006664 ";"E006607 ";"1997JJ00";"";"";"";"";"";""
"2589";"E006664 ";"E006607 ";"1998JJ00";"";"";"";"";"";""
"2590";"E006664 ";"E006607 ";"1999JJ00";"";"";"";"";"";""
"2591";"E006664 ";"E006607 ";"2000JJ00";"";"";"";"";"";""
"2592";"E006664 ";"E006607 ";"2001JJ00";"";"";"";"";"";""
"2593";"E006664 ";"E006607 ";"2002JJ00";"";"";"";"";"";""
"2594";"E006664 ";"E006607 ";"2003JJ00";"";"";"";"";"";""
"2595";"E006664 ";"E006607 ";"2004JJ00";"";"";"";"";"";""
"2596";"E006664 ";"E006607 ";"2005JJ00";"";"";"";"";"";""
"2597";"E006664 ";"E006607 ";"2006JJ00";"";"";"";"";"";""
"2598";"E006664 ";"E006607 ";"2007JJ00";"";"";"";"";"";""
"2599";"E006664 ";"E006607 ";"2008JJ00";"";"";"";"";"";""
"2600";"E006664 ";"E006607 ";"2009JJ00";"";"";"";"";"";""
"2601";"E006664 ";"E006607 ";"2010JJ00";"";"";"";"";"";""
"2602";"E006664 ";"E006607 ";"2011JJ00";"";"";"";"";"";""
"2603";"E006664 ";"E006607 ";"2012JJ00";"";"";"";"";"";""
"2604";"E006664 ";"E006607 ";"2013JJ00";"";"";"";"";"";""
"2605";"E006664 ";"E006607 ";"2014JJ00";"";"";"";"";"";""
"2606";"E006664 ";"E006607 ";"2015JJ00";"";"";"";"";"";""
"2607";"E006664 ";"E006607 ";"2016JJ00";"";"";"";"";"";""
"2608";"E006664 ";"E006607 ";"2017JJ00";"";"";"";"";"";""
"2609";"E006664 ";"E006607 ";"2018JJ00";"";"";"";"";"";""
"2610";"E006664 ";"E006608 ";"1990JJ00";"   12851";"    0.71";"    5094";"    0.18";"     289";"    0.18"
"2611";"E006664 ";"E006608 ";"1991JJ00";"   12776";"    0.66";"    5085";"    0.17";"     289";"    0.17"
"2612";"E006664 ";"E006608 ";"1992JJ00";"   12816";"    0.67";"    5128";"    0.18";"     291";"    0.17"
"2613";"E006664 ";"E006608 ";"1993JJ00";"   12944";"    0.65";"    5219";"    0.17";"     296";"    0.17"
"2614";"E006664 ";"E006608 ";"1994JJ00";"   13127";"    0.67";"    5339";"    0.18";"     303";"    0.17"
"2615";"E006664 ";"E006608 ";"1995JJ00";"   13347";"    0.66";"    5477";"    0.18";"     311";"    0.18"
"2616";"E006664 ";"E006608 ";"1996JJ00";"   13744";"    0.62";"    5869";"    0.18";"     333";"    0.18"
"2617";"E006664 ";"E006608 ";"1997JJ00";"   13851";"    0.65";"    6110";"    0.19";"     347";"    0.20"
"2618";"E006664 ";"E006608 ";"1998JJ00";"   13940";"    0.66";"    6332";"    0.20";"     360";"    0.20"
"2619";"E006664 ";"E006608 ";"1999JJ00";"   13999";"    0.67";"    6529";"    0.21";"     371";"    0.22"
"2620";"E006664 ";"E006608 ";"2000JJ00";"   14027";"    0.66";"    6699";"    0.21";"     380";"    0.22"
"2621";"E006664 ";"E006608 ";"2001JJ00";"   13938";"    0.64";"    6770";"    0.21";"     385";"    0.22"
"2622";"E006664 ";"E006608 ";"2002JJ00";"   13856";"    0.64";"    6844";"    0.21";"     389";"    0.22"
"2623";"E006664 ";"E006608 ";"2003JJ00";"   14186";"    0.64";"    7194";"    0.22";"     409";"    0.23"
"2624";"E006664 ";"E006608 ";"2004JJ00";"   14901";"    0.64";"    7829";"    0.23";"     445";"    0.24"
"2625";"E006664 ";"E006608 ";"2005JJ00";"   15664";"    0.68";"    8507";"    0.25";"     483";"    0.27"
"2626";"E006664 ";"E006608 ";"2006JJ00";"   16394";"    0.72";"    9160";"    0.28";"     520";"    0.30"
"2627";"E006664 ";"E006608 ";"2007JJ00";"   16377";"    0.73";"    9268";"    0.28";"     525";"    0.30"
"2628";"E006664 ";"E006608 ";"2008JJ00";"   16522";"    0.72";"    9552";"    0.29";"     542";"    0.31"
"2629";"E006664 ";"E006608 ";"2009JJ00";"   16763";"    0.76";"    9910";"    0.31";"     561";"    0.33"
"2630";"E006664 ";"E006608 ";"2010JJ00";"   17099";"    0.72";"   10339";"    0.30";"     585";"    0.32"
"2631";"E006664 ";"E006608 ";"2011JJ00";"   17414";"    0.79";"   10745";"    0.33";"     607";"    0.36"
"2632";"E006664 ";"E006608 ";"2012JJ00";"   16938";"    0.77";"   10480";"    0.32";"     592";"    0.36"
"2633";"E006664 ";"E006608 ";"2013JJ00";"   17012";"    0.77";"   10706";"    0.34";"     605";"    0.36"
"2634";"E006664 ";"E006608 ";"2014JJ00";"   16898";"    0.84";"   10799";"    0.36";"     609";"    0.38"
"2635";"E006664 ";"E006608 ";"2015JJ00";"   16743";"    0.81";"   10847";"    0.35";"     613";"    0.37"
"2636";"E006664 ";"E006608 ";"2016JJ00";"   16569";"    0.79";"   10874";"    0.34";"     614";"    0.37"
"2637";"E006664 ";"E006608 ";"2017JJ00";"   16432";"    0.78";"   10932";"    0.34";"     619";"    0.38"
"2638";"E006664 ";"E006608 ";"2018JJ00";"   16446";"    0.78";"   11115";"    0.36";"     629";"    0.39"
"2639";"E006664 ";"E007028 ";"1990JJ00";"";"";"";"";"";""
"2640";"E006664 ";"E007028 ";"1991JJ00";"";"";"";"";"";""
"2641";"E006664 ";"E007028 ";"1992JJ00";"";"";"";"";"";""
"2642";"E006664 ";"E007028 ";"1993JJ00";"";"";"";"";"";""
"2643";"E006664 ";"E007028 ";"1994JJ00";"";"";"";"";"";""
"2644";"E006664 ";"E007028 ";"1995JJ00";"";"";"";"";"";""
"2645";"E006664 ";"E007028 ";"1996JJ00";"";"";"";"";"";""
"2646";"E006664 ";"E007028 ";"1997JJ00";"";"";"";"";"";""
"2647";"E006664 ";"E007028 ";"1998JJ00";"";"";"";"";"";""
"2648";"E006664 ";"E007028 ";"1999JJ00";"";"";"";"";"";""
"2649";"E006664 ";"E007028 ";"2000JJ00";"";"";"";"";"";""
"2650";"E006664 ";"E007028 ";"2001JJ00";"";"";"";"";"";""
"2651";"E006664 ";"E007028 ";"2002JJ00";"";"";"";"";"";""
"2652";"E006664 ";"E007028 ";"2003JJ00";"";"";"";"";"";""
"2653";"E006664 ";"E007028 ";"2004JJ00";"";"";"";"";"";""
"2654";"E006664 ";"E007028 ";"2005JJ00";"";"";"";"";"";""
"2655";"E006664 ";"E007028 ";"2006JJ00";"";"";"";"";"";""
"2656";"E006664 ";"E007028 ";"2007JJ00";"";"";"";"";"";""
"2657";"E006664 ";"E007028 ";"2008JJ00";"";"";"";"";"";""
"2658";"E006664 ";"E007028 ";"2009JJ00";"";"";"";"";"";""
"2659";"E006664 ";"E007028 ";"2010JJ00";"";"";"";"";"";""
"2660";"E006664 ";"E007028 ";"2011JJ00";"";"";"";"";"";""
"2661";"E006664 ";"E007028 ";"2012JJ00";"";"";"";"";"";""
"2662";"E006664 ";"E007028 ";"2013JJ00";"";"";"";"";"";""
"2663";"E006664 ";"E007028 ";"2014JJ00";"";"";"";"";"";""
"2664";"E006664 ";"E007028 ";"2015JJ00";"";"";"";"";"";""
"2665";"E006664 ";"E007028 ";"2016JJ00";"";"";"";"";"";""
"2666";"E006664 ";"E007028 ";"2017JJ00";"";"";"";"";"";""
"2667";"E006664 ";"E007028 ";"2018JJ00";"";"";"";"";"";""
"2668";"E006665 ";"E007022 ";"1990JJ00";"    3834";"    0.21";"     404";"    0.01";"      23";"    0.01"
"2669";"E006665 ";"E007022 ";"1991JJ00";"    3762";"    0.19";"     396";"    0.01";"      22";"    0.01"
"2670";"E006665 ";"E007022 ";"1992JJ00";"    3688";"    0.19";"     388";"    0.01";"      22";"    0.01"
"2671";"E006665 ";"E007022 ";"1993JJ00";"    3612";"    0.18";"     380";"    0.01";"      22";"    0.01"
"2672";"E006665 ";"E007022 ";"1994JJ00";"    3535";"    0.18";"     372";"    0.01";"      21";"    0.01"
"2673";"E006665 ";"E007022 ";"1995JJ00";"    3457";"    0.17";"     364";"    0.01";"      21";"    0.01"
"2674";"E006665 ";"E007022 ";"1996JJ00";"    3399";"    0.15";"     358";"    0.01";"      20";"    0.01"
"2675";"E006665 ";"E007022 ";"1997JJ00";"    3341";"    0.16";"     352";"    0.01";"      20";"    0.01"
"2676";"E006665 ";"E007022 ";"1998JJ00";"    3282";"    0.15";"     345";"    0.01";"      20";"    0.01"
"2677";"E006665 ";"E007022 ";"1999JJ00";"    3224";"    0.16";"     339";"    0.01";"      19";"    0.01"
"2678";"E006665 ";"E007022 ";"2000JJ00";"    3165";"    0.15";"     333";"    0.01";"      19";"    0.01"
"2679";"E006665 ";"E007022 ";"2001JJ00";"    3127";"    0.14";"     329";"    0.01";"      19";"    0.01"
"2680";"E006665 ";"E007022 ";"2002JJ00";"    3090";"    0.14";"     325";"    0.01";"      18";"    0.01"
"2681";"E006665 ";"E007022 ";"2003JJ00";"    3050";"    0.14";"     321";"    0.01";"      18";"    0.01"
"2682";"E006665 ";"E007022 ";"2004JJ00";"    3011";"    0.13";"     317";"    0.01";"      18";"    0.01"
